fish_id,Genotype,Trial,Distance_travelled,Velocity_mean,Velocity_var,Time_moving,Freq_moving,Acceleration_max,Acceleration_min,Freq_in_middle,Time_in_middle,Dist_to_middle_mean,Dist_to_middle_var,Mobility_var,Mobility_mean
14.2-6.10,hom,7,5.575279999999999,0.0929214,0.5578943333333333,0,0,186.28233333333333,-203.334,0,0,2.86732,0.10056199333333332,3.8309766666666665,0.23048926666666666
14.2-6.10,hom,10,2.756111333333333,0.0459523,0.4638877,0.6133333333333333,1,246.422,-269.73199999999997,0.6666666666666666,34.333333333333336,0.10796313333333334,0.08538765000000001,6.853054333333334,0.14346083333333334
15.2-6.10,wt,1,46.30807333333333,0.771799,22.246180666666667,6.093333333333334,3.3333333333333335,1004.1516666666666,-744.6916666666667,0.3333333333333333,0.02666666666666667,2.5688833333333334,0.29957256,92.24304866666667,1.8538544333333333
15.2-6.10,wt,4,39.24451333333333,0.6541162333333334,14.019150000000002,7.013333333333333,3.3333333333333335,1114.444,-831.2606666666667,0.6666666666666666,2.0933333333333333,2.7728433333333333,0.3746617033333333,84.78624333333333,1.9211845333333333
15.2-6.10,wt,7,2.486050666666667,0.04143417666666667,0.3839722333333333,0.3066666666666667,0.3333333333333333,223.276,-200.63533333333334,0,0,2.759133333333333,0.009583377,4.264484733333334,0.11186223666666667
15.2-6.10,wt,10,59.278133333333336,1.0014996666666667,168.55360333333334,3.7866666666666666,5,3143.6983333333333,-4008.956,1,0.05333333333333333,1.8708733333333334,0.18267766666666665,131.0881,1.7728116666666667
16.2-6.10,wt,1,4.42814,0.07380243333333333,0.807455,0.37333333333333335,0.6666666666666666,390.75966666666665,-256.8316666666667,0.3333333333333333,11.026666666666666,1.7055726666666666,0.15297428999999999,3.970429666666667,0.1284491
16.2-6.10,wt,4,1.4218866666666667,0.023720500000000002,0.13344466666666666,0,0,102.71600000000001,-102.71600000000001,0,0,3.0617733333333335,0.00325084,0.7355536666666667,0.045548200000000004
16.2-6.10,wt,7,1.3802366666666668,0.023003933333333334,0.13554466666666667,0,0,193.94566666666665,-193.94566666666665,0,0,2.4736233333333333,9.866243333333333e-4,1.0315083333333332,0.044407
16.2-6.10,wt,10,0.696176,0.011608233333333332,0.06912593333333333,0,0,122.75466666666667,-122.75466666666667,0,0,1.7680933333333333,0.004832953333333333,0.4763133333333333,0.024063833333333333
17.2-6.10,het,1,91.48803333333333,1.5248,27.388533333333335,17.946666666666665,13.333333333333334,2026.8700000000001,-1583.7673333333335,1.3333333333333333,2.333333333333333,2.637836666666667,0.5036856666666667,163.02033333333333,4.07678
17.2-6.10,het,4,53.739875999999995,0.89678382,15.369239833333333,8.973333333333334,5,750.0363333333333,-524.8696666666667,1,7.466666666666667,1.998364,0.5934249369333333,119.58225603333334,2.6558211899999997
17.2-6.10,het,7,2.4527166666666664,0.040878566666666664,0.31556816666666665,0.19999999999999998,0.3333333333333333,233.10399999999998,-189.618,0,0,1.2015493333333334,0.16461703666666666,4.808526666666666,0.12916396666666666
17.2-6.10,het,10,2.0076026666666666,0.033471799999999996,0.20717683333333334,0,0,200.65566666666666,-200.65566666666666,1,60,0,0,2.27968,0.09763326666666666
18.2-6.10,hom,1,6.342253333333334,0.10570443333333333,1.1617433333333334,1.1866666666666668,2,437.039,-345.146,0.3333333333333333,5.640000000000001,2.270763333333333,0.47132967000000003,10.920720000000001,0.267602
18.2-6.10,hom,4,14.162986666666667,0.23606850000000001,2.972332333333333,1.9866666666666666,2,440.07233333333335,-323.43466666666666,1,13.746666666666666,0.7862236333333333,0.7439947076666666,32.47007,0.7363563333333334
18.2-6.10,hom,7,28.152556333333333,0.4692086833333333,5.7851875,5.266666666666667,2.6666666666666665,320.65933333333334,-254.524,0,0,3.090796666666667,0.0429023841,55.90635366666667,1.3882497
18.2-6.10,hom,10,2.3344543333333334,0.03892100666666667,0.23699553333333334,0,0,169.52433333333335,-180.252,0,0,1.0168163333333333,0.0041973466666666666,3.750259,0.1355291
19.2-6.10,het,1,0.4458,0.00743,0.041965333333333334,0,0,59.38066666666666,-59.38066666666666,0,0,3.2353,6.069366669975393e-4,0.8159466666666666,0.029053833333333334
19.2-6.10,het,4,3.44014,0.05736376666666667,0.43493333333333334,0,0,274.336,-274.336,0,0,2.783306666666667,0.004186083333333333,10.222783333333334,0.25657266666666667
19.2-6.10,het,7,8.951116666666667,0.14936606666666666,4.016063666666667,1.28,1.3333333333333333,454.68100000000004,-470.951,0,0,2.7185633333333334,0.06505397333335215,25.98798,0.447757
19.2-6.10,het,10,0,0,0,0,0,0,0,1,60,0,0,0,0
2.2-6.10,het,1,10.637266666666665,0.17728753333333333,42.1421,0.21333333333333335,0.3333333333333333,2768.4083333333333,-2768.4083333333333,0,0,3.1261433333333333,0.001609015,8.680069999999999,0.19617966666666667
2.2-6.10,het,4,8.076550000000001,0.13464146666666668,18.572787666666667,0.5466666666666666,0.6666666666666666,2655.0986666666668,-2655.0986666666668,0,0,3.035416666666667,0.13733910666666665,7.260126666666666,0.20750766666666667
2.2-6.10,het,7,31.674613333333337,0.5279113333333334,15.558197999999999,4.56,5.333333333333333,850.3293333333334,-566.934,0.3333333333333333,0.5733333333333334,2.3373266666666668,0.4024036666667023,69.37401666666668,1.352801
2.2-6.10,het,10,28.409833333333335,0.4734973333333333,144.26333333333335,1.1466666666666667,1.3333333333333333,5510.4766666666665,-5510.4766666666665,0,0,3.964853333333333,0.018868666666666666,21.215366666666668,0.22668866666666665
20.2-6.10,wt,1,250.148,4.169133333333333,74.95556666666667,45.120000000000005,19.333333333333332,2137.38,-1403.8433333333335,0.3333333333333333,0.45333333333333337,3.0967766666666665,0.2838716666666667,476.54699999999997,12.0285
20.2-6.10,wt,4,38.609186666666666,0.643557,12.403852666666666,6.199999999999999,4.666666666666667,608.6706666666666,-602.4113333333333,0.3333333333333333,2.1333333333333333,2.151,0.5855210633333333,91.74956666666667,1.87813
20.2-6.10,wt,7,63.86346666666667,1.0643933333333333,15.203433333333335,15.760000000000002,15.333333333333334,1494.2026666666666,-988.2556666666667,2,3.4666666666666663,2.2846466666666667,0.8918953333333333,130.48329999999999,3.1774366666666665
20.2-6.10,wt,10,55.591433333333335,0.9269189999999999,9.682066666666667,14.226666666666667,23,520.375,-473.1813333333333,3.3333333333333335,15.786666666666665,1.5641866666666666,1.33913,103.55036666666668,2.810026666666667
21.2-6.10,hom,1,121.14643333333333,2.0191066666666666,33.00313333333333,24.413333333333334,17.333333333333332,1246.5913333333333,-1073.659,3,5.373333333333333,2.1280799999999997,0.908477,240.01066666666665,5.7373666666666665
21.2-6.10,hom,4,44.98063333333333,0.749974,9.28234,10.746666666666668,15.333333333333334,797.7046666666666,-544.2006666666666,1.6666666666666667,14,1.811083,0.8804835000000001,98.26486666666666,2.411339
21.2-6.10,hom,7,74.73186666666666,1.2455333333333334,16.323363333333333,17.933333333333334,22,913.913,-851.9946666666667,3.3333333333333335,20.066666666666666,1.1778523333333333,1.1474876666666667,149.6823,3.9152466666666665
21.2-6.10,hom,10,44.865233333333336,0.7481976666666666,9.413113333333333,11.013333333333332,18,688.02,-706.942,2,18.426666666666666,1.2538373333333332,0.9374076666666666,93.01636666666666,2.3570766666666665
22.2-6.10,het,1,120.32926666666667,2.0054853333333336,31.605966666666667,25.080000000000002,27.666666666666668,1026.9423333333334,-852.856,1.6666666666666667,5.373333333333333,2.3946433333333332,0.8349783333333334,236.67233333333334,5.648633333333334
22.2-6.10,het,4,78.34162666666667,1.3063148666666666,13.461189666666666,20.386666666666667,13.666666666666666,677.5596666666667,-510.857,1.3333333333333333,19.28,1.6469276666666666,1.202333,123.39017666666668,3.758883
22.2-6.10,het,7,104.28006666666667,1.7380033333333333,17.726433333333333,25.226666666666667,29.666666666666668,871.093,-581.7473333333334,2,1.8666666666666667,2.793496666666667,0.8750256666666667,196.574,5.27899
22.2-6.10,het,10,76.9417,1.2828846666666667,13.945933333333334,19.013333333333332,31,602.9553333333333,-564.2823333333333,3.3333333333333335,9.706666666666667,1.5642233333333333,0.9766936666666667,180.308,4.13255
23.2-6.10,het,1,23.595799333333332,0.39326482333333335,3.8036950999999997,7.173333333333334,7.333333333333333,334.5866666666667,-343.98533333333336,0.3333333333333333,0.6,2.2644,0.2771439133333333,30.18909233333333,1.0343018
23.2-6.10,het,4,14.1318,0.23553000000000002,3.4367666666666667,2.2399999999999998,1,240.681,-257.89,0.3333333333333333,0.6,2.69082,0.13424926436674636,36.77433333333333,0.7857566666666668
23.2-6.10,het,7,15.693836666666666,0.2615636666666667,2.440313333333333,2.493333333333333,3.6666666666666665,523.477,-460.0853333333333,0.6666666666666666,14.079999999999998,1.718818,0.7773246533333333,21.57913,0.7332173333333333
23.2-6.10,het,10,24.818246666666667,0.41383536666666665,4.033972333333334,4.1066666666666665,6.666666666666667,352.784,-312.55066666666664,1,6.226666666666667,2.1179466666666666,0.9067437666666667,40.072230000000005,1.1965064333333333
24.2-6.10,het,1,27.304233333333332,0.45507033333333335,7.074283333333333,4.773333333333333,7,1092.453,-955.5906666666667,1.3333333333333333,11.386666666666667,1.4086726666666667,0.940959,55.146366666666665,1.309199
24.2-6.10,het,4,5.008891333333334,0.08348284333333333,1.4687993000000001,0.8533333333333334,1.3333333333333333,535.0896666666667,-279.5756666666667,1,46.266666666666666,0.6248,0.5403600000000001,12.85182972,0.26333637666666665
24.2-6.10,het,7,75.24160666666667,1.2540279,14.359437,22.506666666666668,23.333333333333332,481.05233333333337,-417.90933333333334,5,17.2,0.8929056666666667,0.6042443333333334,155.96734333333333,4.006231
24.2-6.10,het,10,34.395696666666666,0.5735209333333333,6.128774333333333,8.266666666666666,12,444.1103333333333,-357.086,2.6666666666666665,11.826666666666666,1.405319,0.64865,68.32942066666666,1.6909999999999998
25.2-6.10,het,2,2.97395,0.04956583333333334,0.3177486666666667,0,0,246.041,-246.041,0,0,2.7570200000000002,0.007584282666666667,2.162704333333333,0.11045373333333333
25.2-6.10,het,5,7.550283333333333,0.12589673333333334,1.2967053333333334,0.8533333333333334,1.3333333333333333,450.56166666666667,-396.54866666666663,0,0,0.8813713333333334,0.3758813,10.579253666666666,0.3083436
25.2-6.10,het,8,2.087813333333333,0.0347969,0.247651,0.13333333333333333,0.3333333333333333,226.65666666666667,-181.55666666666667,0,0,2.4332433333333334,0.03865366666666667,2.8064633333333333,0.0948681
25.2-6.10,het,11,98.47903333333333,1.6413200000000001,26.74387,20.96,25,1249.9376666666667,-728.7133333333333,1.3333333333333333,3.6133333333333333,2.16527,0.772867,186.85403333333335,4.617269666666666
26.2-6.10,het,2,5.037553333333333,0.08395913333333332,0.5033023333333333,0.7733333333333333,1.3333333333333333,178.496,-178.496,0,0,2.907216666666667,0.008803277333333333,5.139742333333333,0.2459178
26.2-6.10,het,5,1.0805583333333333,0.018034966666666666,0.12131656666666667,0,0,206.95666666666668,-206.95666666666668,1.3333333333333333,55.13333333333333,0.002228867,1.24221e-4,0.8841713333333333,0.0442183
26.2-6.10,het,8,1.75653,0.029275433333333333,0.17683633333333332,0,0,175.65033333333332,-175.65033333333332,0,0,3.1582533333333336,0.0012554496666666666,4.73519,0.137632
26.2-6.10,het,11,3.75006,0.06250093333333334,0.747042,0.6533333333333333,1,270.36,-270.36,0,0,2.9085433333333333,0.01302266,6.325887,0.15878156666666668
27.2-6.10,hom,2,14.141615333333334,0.2356937,2.6277869666666667,3.0533333333333332,3.3333333333333335,490.109,-338.44066666666663,0.6666666666666666,2.2933333333333334,2.226453333333333,1.0470554036666668,20.611393,0.6126717333333334
27.2-6.10,hom,5,5.99009,0.099976399999999993,1.245487,0.5866666666666667,1,545.4263333333333,-442.6273333333333,0,0,2.94472,0.007032846666666667,16.486063333333334,0.30799
27.2-6.10,hom,8,50.80790666666667,0.8467996666666667,21.504393333333333,7.986666666666666,7.333333333333333,969.9546666666666,-952.7046666666668,1.3333333333333333,20.88,1.2227180666666666,0.6902414666666666,117.87253666666668,2.275487666666667
27.2-6.10,hom,11,5.758933333333333,0.09598226666666666,0.7356846666666667,0.17333333333333334,0.3333333333333333,351.3946666666667,-351.3946666666667,0,0,3.24815,0.0050007233333333335,21.2116,0.484322
28.2-6.10,het,2,6.588933333333333,0.10981533333333333,0.91434,1.1466666666666667,2,237.84199999999998,-206.26833333333332,0,0,3.1593466666666665,0.002116113333646408,7.4663,0.30851833333333334
28.2-6.10,het,5,4.113920666666667,0.06858093333333333,0.4540804,0.38666666666666666,0.6666666666666666,184.64566666666667,-181.004,0,0,3.07751,0.04693057666666667,5.126503333333334,0.2003734
28.2-6.10,het,8,31.881533333333334,0.5313586666666666,28.46924,3.2666666666666666,5,2450.943333333333,-1112.2046666666668,0.3333333333333333,13.08,2.29946,0.6547562333333333,50.601166666666664,1.111768
28.2-6.10,het,11,1.1319876666666666,0.01886643333333333,0.12843513333333334,0,0,118.27266666666667,-118.27266666666667,0,0,1.88535,0.019484801,0.4975856666666667,0.0313545
29.2-6.10,het,2,124.91533333333332,2.08192,23.674433333333333,31.680000000000003,41.666666666666664,693.6906666666666,-530.0423333333333,3.3333333333333335,5.8533333333333335,2.071153333333333,1.23275,247.89366666666666,6.319663333333334
29.2-6.10,het,5,148.93833333333333,2.48578,28.46676666666667,42.29333333333334,49.666666666666664,819.831,-464.33433333333335,6,17.026666666666667,1.2114456666666666,1.134454,320.61400000000003,7.939306666666667
29.2-6.10,het,8,110.63786666666667,1.8439666666666665,22.72716666666667,30.773333333333333,45.666666666666664,905.0260000000001,-828.454,6.333333333333333,13.413333333333332,1.5092366666666668,1.3523563333333333,232.42066666666668,5.90845
29.2-6.10,het,11,45.478833333333334,0.7579806666666666,8.0692,12.066666666666666,19.333333333333332,525.8936666666667,-420.54833333333335,3.6666666666666665,30.16,0.9084253333333333,1.4880566666666666,113.04973333333334,2.6533233333333333
3.2-6.10,het,1,90.98366666666666,1.5163933333333333,27.455433333333332,18.573333333333334,21.333333333333332,1629.5753333333334,-1293.8673333333334,0.6666666666666666,6.1466666666666665,2.65898,0.7575426666666666,179.26266666666666,4.303206666666666
3.2-6.10,het,4,4.119233333333334,0.06867556666666666,0.585585,0.32,0.6666666666666666,300.45433333333335,-315.1956666666667,0,0,2.0528866666666667,0.38943533333333336,5.5723,0.15909773333333332
3.2-6.10,het,7,3.936706666666667,0.06561176666666667,0.7399213333333333,0.76,1.3333333333333333,410.83233333333334,-299.99133333333333,0,0,1.85359,0.30066573333333335,8.250921,0.17990643333333334
3.2-6.10,het,10,2.425546666666667,0.040439633333333336,0.34899766666666665,0.44,0.6666666666666666,221.27766666666668,-281.4413333333333,0,0,3.1653466666666668,0.004239743,6.374474333333334,0.1371461
30.2-6.10,hom,2,5.302759999999999,0.08837933333333334,1.9250513333333332,0.22666666666666668,0.3333333333333333,749.5796666666666,-463.2713333333333,0,0,2.8303966666666667,0.011467933333333333,9.067843333333334,0.24088299999999999
30.2-6.10,hom,5,5.481703333333334,0.09152293333333333,0.8269736666666667,0.25333333333333335,0.3333333333333333,340.191,-340.191,0,0,2.9429066666666666,0.002170679,30.12074,0.4987355333333333
30.2-6.10,hom,8,33.305413333333334,0.5550891,9.243374,4.96,4,744.8113333333333,-565.2046666666668,0.6666666666666666,0.6266666666666666,3.3838266666666668,0.20052432333333334,66.19949333333334,1.5300743333333333
30.2-6.10,hom,11,3.3269013333333333,0.05544826666666666,0.44158633333333336,0.92,1.6666666666666667,226.84633333333335,-269.5973333333333,0,0,2.755253333333333,0.016172233333333334,4.074506666666667,0.14906453333333333
31.2-6.10,wt,2,18.769366666666667,0.3128226666666667,10.595966666666666,2.106666666666667,1.6666666666666667,947.752,-677.112,0.6666666666666666,0.06666666666666667,2.2547166666666665,0.14362100666666666,34.848655666666666,0.6866618999999999
31.2-6.10,wt,5,0.8424999999999999,0.014041666666666668,0.073488,0,0,46.56966666666667,-46.56966666666667,0,0,3.34661,0.0040239866666666665,0.5098666666666667,0.033682
31.2-6.10,wt,8,178.67503333333335,2.97792,42.91676666666667,31.773333333333333,10,1812.5433333333333,-1292.9066666666668,2.3333333333333335,11.16,2.6047266666666666,1.562732,326.08433333333335,8.746753333333334
31.2-6.10,wt,11,40.2131,0.6702186666666666,7.48234,9.120000000000001,15.333333333333334,648.005,-587.638,2.6666666666666665,11.52,1.5358233333333333,1.3221833333333333,70.77023333333332,1.93846
32.2-6.10,het,2,10.611046666666667,0.17685113333333333,2.557355,1.4666666666666668,3,407.63800000000003,-373.43399999999997,0,0,1.5855166666666667,0.6650656666666667,18.36667,0.44092133333333333
32.2-6.10,het,5,12.66459,0.211377,2.2083166666666667,1.2666666666666666,2.6666666666666665,492.06166666666667,-507.13166666666666,0.3333333333333333,2.3333333333333335,1.5757586666666668,0.4273876,22.4617,0.5985683333333334
32.2-6.10,het,8,0.5609310000000001,0.009348863333333332,0.04907653333333333,0,0,91.25366666666666,-91.25366666666666,0,0,2.55891,0.005323046666666667,0.051397000000000005,0.008460066666666667
32.2-6.10,het,11,7.782496666666667,0.1297084,1.6734113333333334,0.7333333333333334,1.3333333333333333,411.94166666666666,-516.4876666666667,0,0,2.2407733333333333,0.09984003333333333,18.504343333333335,0.3987291666666667
33.2-6.10,het,2,3.3477533333333334,0.05579593333333333,0.5752863333333333,0.49333333333333335,1,346.67533333333336,-346.67533333333336,0,0,1.5982866666666666,0.01358334,3.6688566666666667,0.1264496
33.2-6.10,het,5,26.421736666666664,0.4407101666666667,3.204115333333333,6.32,6.666666666666667,289.4506666666667,-289.4506666666667,0,0,2.8620633333333334,8.58137e-4,17.220446666666668,1.0130053333333333
33.2-6.10,het,8,0.7131959999999999,0.01188663,0.0730856,0,0,158.55266666666665,-158.55266666666665,0,0,0.6080786666666667,0.1156431087,0.17418582333333335,0.014733776666666667
33.2-6.10,het,11,1.7235343333333333,0.028725566666666667,0.18048726666666665,0,0,194.10033333333334,-194.10033333333334,0,0,3.3308366666666664,0.0011572683333333333,1.6764403333333333,0.0736936
34.2-6.10,het,2,9.2049,0.15341466666666667,1.1866866666666667,0.7733333333333333,1.6666666666666667,354.58733333333333,-354.58733333333333,0,0,0.824358,0.0061957566666666665,9.689806666666666,0.40115100000000004
34.2-6.10,het,5,28.835436666666666,0.48111233333333336,5.326733333333333,5.413333333333334,9.666666666666666,714.7363333333333,-552.558,1.3333333333333333,6.226666666666667,1.9960266666666666,0.7462940333333333,61.1197,1.543396
34.2-6.10,het,8,7.104643333333334,0.11841066666666666,0.7447303333333333,0,0,244.593,-212.75466666666668,0,0,3.13176,0.00491844,17.1553,0.5375813333333334
34.2-6.10,het,11,3.79425,0.0632375,0.39712533333333333,0,0,200.40966666666668,-200.40966666666668,0,0,2.6389533333333333,0.00955241,5.8891100000000005,0.22679966666666665
35.2-6.10,het,2,7.673346666666667,0.12788916666666666,4.080811333333333,0.9866666666666667,1.6666666666666667,851.9093333333334,-776.3776666666666,0,0,2.8771266666666664,0.06272327,13.639923,0.28869873333333335
35.2-6.10,het,5,9.26265,0.15454333333333334,2.0182966666666666,1.4933333333333334,3.3333333333333335,591.773,-612.5556666666666,0,0,2.0774933333333334,0.016861933333333332,19.7451,0.43845533333333336
35.2-6.10,het,8,9.314922666666668,0.15524838,4.481221633333333,1.48,2.3333333333333335,697.8143333333334,-697.8143333333334,4.333333333333333,1.9066666666666667,0.098651,9.489036666666667e-4,32.63994433333333,0.44995433333333335
35.2-6.10,het,11,5.801756666666667,0.096696,1.86595,0.7333333333333334,1.3333333333333333,460.14566666666667,-516.8266666666667,0,0,1.9614566666666666,0.011182400000026495,13.276466666666668,0.237336
36.2-6.10,het,2,80.89133333333334,1.3481866666666666,27.607533333333333,13.586666666666666,8,1745.85,-1092.6896666666667,2.3333333333333335,1.3733333333333333,1.9094066666666667,0.32145066666666666,149.72233333333332,3.6330199999999997
36.2-6.10,het,5,8.732296666666667,0.14562596666666666,1.836959,1.04,2,727.5103333333334,-394.643,0,0,2.4089566666666666,0.07913478,16.459433333333333,0.401701
36.2-6.10,het,8,28.402766666666665,0.47337999999999997,5.6992666666666665,4.986666666666667,0.3333333333333333,172.218,-260.4146666666667,0.6666666666666666,0.5066666666666667,2.287,0.12275833333333334,57.51266666666667,1.4844033333333335
36.2-6.10,het,11,17.623977333333332,0.2937328433333333,4.9404387666666665,2.893333333333333,1.3333333333333333,585.017,-490.2403333333333,0.6666666666666666,36.46666666666667,0.332942,0.23842957,33.739072936666666,0.8339949966666667
37.2-6.10,wt,2,170.1815,2.83636,56.80773333333333,30.32,19.333333333333332,1978.2466666666667,-1458.1913333333332,2.3333333333333335,3.066666666666667,2.3936633333333335,0.7314473333333333,343.74766666666665,8.07833
37.2-6.10,wt,5,3.84283,0.06406276666666666,0.68671,0.5066666666666667,1,251.21200000000002,-214.48833333333334,0,0,2.762156666666667,0.024257533333333334,10.357026666666666,0.21533076666666667
37.2-6.10,wt,8,121.39946666666667,2.023322666666667,41.33190666666667,19.52,14.666666666666666,1565.9153333333334,-1094.2393333333334,2.3333333333333335,10.946666666666665,1.8527733333333334,1.3805633333333334,218.55723333333333,5.42764
37.2-6.10,wt,11,23.354588666666665,0.38924314666666665,6.820502066666667,4.266666666666667,2.6666666666666665,635.5446666666667,-491.6246666666667,0,0,2.7974866666666665,0.06571576933333334,70.46354563333333,1.3453935266666666
38.2-6.10,het,2,10.027902666666666,0.16713179,2.559194333333333,1.2933333333333332,2,397.76033333333334,-499.01366666666667,0.3333333333333333,1.64,2.43558,0.4367361,19.0469215,0.4665238033333334
38.2-6.10,het,5,3.25371,0.05425893333333333,0.351174,0.13333333333333333,0.3333333333333333,233.28266666666667,-213.974,0.3333333333333333,10.653333333333334,2.1411333333333333,0.49789124333333334,3.030473333333333,0.13271013333333334
38.2-6.10,het,8,173.15633333333332,2.8859399999999997,36.07297666666667,36.6,14.666666666666666,1285.6766666666667,-778.8413333333333,1,18.32,2.40416,0.48619266666666666,328.89916666666664,8.951716666666666
38.2-6.10,het,11,0.2960136666666667,0.00493356,0.027592500000000002,0,0,141.143,-141.143,1,41.17333333333333,0.061258,8.974833333333333e-4,0.03572703333333333,0.00554642
39.2-6.10,het,2,4.7530833333333335,0.0792181,1.245577,0.41333333333333333,1,497.0443333333333,-399.17633333333333,1,34.57333333333333,1.051378,0.32791733333333334,5.749488,0.15825823333333333
39.2-6.10,het,5,1.43038,0.023869266666666666,0.145709,0,0,135.315,-135.315,1,60,0,0,0.33203166666666667,0.031196666666666668
39.2-6.10,het,8,21.925906666666666,0.3654328766666667,6.0298115333333335,3.3466666666666667,1.3333333333333333,768.543,-527.569,0.3333333333333333,0.24,2.7454566666666667,0.24213232766666667,63.054105,1.2603667666666667
39.2-6.10,het,11,9.661443333333334,0.16102426666666667,1.4327916666666667,1.4533333333333334,2.6666666666666665,388.1873333333333,-359.87733333333335,1,8.866666666666667,1.5305473333333333,1.2616406666666666,15.4989,0.45952533333333334
4.2-6.10,wt,1,28.748348666666665,0.47913859999999997,19.972144433333334,2.5733333333333333,1.3333333333333333,880.6173333333334,-909.7239999999999,1,0.6133333333333334,1.8088,0.3617447033333333,56.40840000000001,1.0178345666666668
4.2-6.10,wt,4,24.097969,0.4016342666666667,11.664901133333332,3.3733333333333335,3,1044.6943333333334,-1051.0596666666665,0.3333333333333333,0.10666666666666667,3.15438,0.06974087,64.27289416666667,1.1676756833333333
