fish_id,Trial,Genotype,Dist_travelled_total.x,Dist_travelled_mean.x,Dist_travelled_var.x,Velocity_mean.x,Velocity_var.x,Time_moving_total.x,Freq_moving.x,Acceleration_max.x,Acceleration_min.x,Acceleration_var.x,Freq_in_middle.x,Time_in_middle_total.x,Time_in_middle_mean.x,Time_in_middle_var.x,Dist_to_middle_total.x,Dist_to_middle_mean.x,Dist_to_middle_var.x,Mobility_total.x,Mobility_mean.x,Mobility_var.x,Meander_total.x,Meander_mean.x,Meander_var.x,Heading_mean.x,Heading_var.x,Dist_travelled_total.y,Dist_travelled_mean.y,Dist_travelled_var.y,Velocity_mean.y,Velocity_var.y,Time_moving_total.y,Freq_moving.y,Acceleration_max.y,Acceleration_min.y,Acceleration_var.y,Freq_in_middle.y,Time_in_middle_total.y,Time_in_middle_mean.y,Time_in_middle_var.y,Dist_to_middle_total.y,Dist_to_middle_mean.y,Dist_to_middle_var.y,Mobility_total.y,Mobility_mean.y,Mobility_var.y,Meander_total.y,Meander_mean.y,Meander_var.y,Heading_mean.y,Heading_var.y
53.3-2.10,15,het,78.31589666666667,0.08701767666666667,0.049114608,1.3052566,11.050669899999999,26.24406666666667,6.333333333333333,239.80003333333332,-202.97503333333333,3521.0033,3,5.288906666666667,1.1036433333333333,0.976,1530.5833333333333,1.7006466666666666,0.77283413,4960.444,5.511604833333334,211.93536666666665,6333.083333333333,67.6449,24579.033333333333,64.80326666666667,3046.5666666666666,74.47766666666666,0.08280660000000001,0.05772103333333333,1.2420933333333333,12.9871,18.199199999999998,11.333333333333334,655.7786666666666,-460.78066666666666,4599.193333333334,5,22.265866666666668,5.42769,42.46071,859.4886666666666,0.9553376666666666,0.99105,5152.673333333333,5.7288266666666665,239.98433333333332,3864.7733333333335,88.20406666666668,33557.6,64.24037666666666,3086.0033333333336
53.3-2.10,19,het,42.40302,0.047114326666666664,0.03086090966666667,0.7067112,6.943646,11.177336666666665,6,323.9193333333333,-311.71166666666664,2236.896333333333,1.3333333333333333,3.8889066666666667,2.9703833333333334,0.02567926666666667,713.3896666666667,0.7926523333333333,0.47088009,2883.32,3.2036913333333334,142.35129333333333,2371.9103333333333,48.110499999999995,8968.983333333334,98.45428333333334,2479.4566666666665,114.53596666666667,0.127367,0.09629273333333334,1.9104933333333334,21.665666666666667,36.3341,17.666666666666668,715.7546666666666,-569.641,7620.04,6.333333333333333,18.043633333333332,2.8199699999999996,6.9378,1171.568,1.30229,1.3551913333333334,7541.076666666667,8.38553,358.9583333333333,5558.583333333333,73.04903333333334,20678.1,102.6594,3066.79
54.3-2.10,15,hom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.62633333333332,0.20864966666666668,0.15785766666666667,3.12973,35.5176,52.399366666666666,13,729.9296666666667,-578.3933333333333,10994.083333333334,7,12.133993333333333,1.71504,1.416615,1793.8933333333334,1.9940666666666667,2.2185966666666666,10219.61,11.364326666666667,426.711,3744.0866666666666,23.8235,3532.17,94.58213333333335,3081.21
54.3-2.10,19,hom,185.50366666666667,0.206115,0.14032899999999998,3.0917133333333333,31.573600000000003,49.48883333333333,19.666666666666668,475.22166666666664,-373.312,8847.656666666666,3.6666666666666665,4.800023333333334,1.3666746666666667,0.26543500000000003,2461.96,2.73551,1.3857899999999999,11162.526666666667,12.402833333333334,506.23633333333333,6261.3533333333335,39.05146666666667,8606.97,126.01823333333334,3106.076666666667,206.157,0.22925033333333333,0.16002033333333332,3.43874,36.00416666666666,56.68886666666667,7.333333333333333,517.0213333333334,-434.96166666666664,11908.533333333333,3.3333333333333335,4.776903333333333,1.78877,1.0726553333333333,2596.9166666666665,2.886703333333333,1.3938513333333333,11131.966666666667,12.3784,447.5076666666667,5717.336666666667,35.30746666666666,9897.953333333333,83.91853333333333,3169.383333333333
55.1-2.10,15,het,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.72866666666667,0.22762666666666667,0.1781775,3.4143833333333333,40.08953333333333,40.7999,9.666666666666666,708.5776666666667,-481.017,12430.996666666666,6,15.711189666666668,2.1425196666666664,12.222253333333333,1584.4296666666667,1.7609763333333333,0.9932059999999999,12711.116666666667,14.133320000000001,526.901,6839.416666666667,41.94466666666666,8002.156666666667,103.17926666666668,3078.3566666666666
55.1-2.10,19,het,0.892959,9.92176e-4,2.2168733333333333e-4,0.014882566666666668,0.04987916666666667,0,0,54.22526666666666,-54.22526666666666,22.548333333333332,0,0,0,0,2033.5233333333333,2.2594733333333332,8.111920000000001e-4,40.2025,0.044669433333333335,0.7070563333333333,0,0,0,67.80806666666666,2610.3133333333335,137.83,0.153334,0.08689355,2.299995,19.55085,35.36655,13,487.8875,-343.991,5292.525,5.5,11.300075,2.10334,7.4220745,1360.19,1.51221,1.449595,9814.625,10.918199999999999,401.156,7003.305,51.6803,9473.98,108.95609999999999,3077.49
56.1-2.10,15,het,119.88733333333333,0.133208,0.07455880000000001,1.99811,16.775566666666666,35.088766666666665,17.666666666666668,364.30766666666665,-369.58799999999997,5020.803333333333,6.666666666666667,16.355666666666664,2.4719766666666665,6.171046666666666,1209.659,1.3440653333333334,1.267433,8032.833333333334,8.92537,356.85433333333333,5122.6866666666665,48.55993333333333,14562.5,98.30313333333334,3093.37,135.48033333333333,0.15062966666666666,0.0873908,2.25943,19.662733333333335,40.28876666666667,18.666666666666668,401.7076666666667,-349.2883333333333,6237.173333333333,5,17.334033333333334,3.6901699999999997,5.27829,1523.9133333333334,1.6938366666666667,2.13107,8481.753333333334,9.430156666666667,348.16900000000004,4996.766666666666,42.15683333333334,9969.046666666665,76.79995,3055.0133333333333
56.1-2.10,19,het,88.7326,0.09859193333333334,0.05536016666666667,1.4788733333333333,12.455906666666667,25.466766666666665,20.666666666666668,428.21866666666665,-291.815,3802.98,4.666666666666667,17.5995,3.73767,10.41424,944.289,1.0492093333333332,0.9822783333333334,5610.2,6.233556666666667,243.83133333333333,3490.7533333333336,49.75973333333333,16318.033333333335,77.34649999999999,2965.786666666667,87.1776,0.0969404,0.05134893333333333,1.4541033333333333,11.5534,22.489633333333334,16.666666666666668,340.85333333333335,-292.479,3697.89,4.666666666666667,15.133103333333333,3.418486666666667,3.8040640000000003,1458.103,1.6209133333333332,1.5276,5643.176666666666,6.2750900000000005,233.58433333333332,4805.2699999999995,70.02826666666667,22439.1,74.7624,2988.23
57.1-2.10,15,het,16.249560000000002,0.018055059999999998,0.008569170000000001,0.2708245,1.9280466666666667,1.9777873333333333,2.3333333333333335,235.177,-166.31733333333335,569.3710000000001,0,0,0,0,2830.153333333333,3.144616666666667,0.25434633333333334,1105.319,1.2281353333333334,51.22933666666666,1157.8654,89.26026666666667,17349.176666666666,113.56700000000001,2362.806666666667,43.606966666666665,0.048497766666666664,0.024686133333333332,0.7274626666666667,5.554326666666666,6.311143333333334,5.666666666666667,306.63866666666667,-221.42566666666667,1820.0666666666666,2.3333333333333335,16.466733333333334,7.07768,34.85665133333333,1230.218,1.3674906666666666,1.2730976666666667,2838.0033333333336,3.1561166666666667,117.2395,2504.8433333333332,74.6593,16024.143333333333,67.95283333333334,2797.3766666666666
57.1-2.10,19,het,119.86333333333333,0.13318133333333335,0.0789533,1.9977099999999999,17.764333333333333,36.178133333333335,19.666666666666668,451.54600000000005,-328.277,5121.63,2.3333333333333335,5.33336,2.9333466666666665,0.7755633333333334,1918.1333333333332,2.13126,1.0139376666666666,7287.43,8.097146666666667,304.41333333333336,4365.51,44.2769,11808,41.62358,3053.8233333333333,62.1312,0.06908986666666667,0.0357402,1.036344,8.041466666666667,13.6216,13,344.87666666666667,-280.432,2571.82,3,12.44449,3.428393333333333,2.59634,1659.0676666666668,1.84401,1.5411353333333335,3990.1733333333336,4.436956666666666,166.555,4261.553333333333,84.84003333333334,28223.7,87.53546666666666,2980.0099999999998
