fish_id,Genotype,Trial,Dist_travelled_total,Dist_travelled_mean,Dist_travelled_var,Velocity_mean,Velocity_var,Time_moving_total,Freq_moving,Acceleration_max,Acceleration_min,Acceleration_var,Freq_in_middle,Time_in_middle_total,Time_in_middle_mean,Time_in_middle_var,Dist_to_middle_total,Dist_to_middle_mean,Dist_to_middle_var,Mobility_total,Mobility_mean,Mobility_var,Meander_total,Meander_mean,Meander_var,Heading_mean,Heading_var
18.2-6.10,hom,10,2.3344543333333334,0.0015568396666666667,3.79193e-4,0.03892100666666667,0.23699553333333334,0,0,169.52433333333335,-180.252,285.0751666666667,0,0,0,0,1524.8833333333332,1.0168163333333333,0.0041973466666666666,203.22846666666666,0.1355291,3.750259,114.08,114.08,0,110.28163333333333,3066.4133333333334
19.2-6.10,het,1,0.4458,2.9719966666666664e-4,6.714433333333333e-5,0.00743,0.041965333333333334,0,0,59.38066666666666,-59.38066666666666,52.66366666666667,0,0,0,0,4852.95,3.2353,6.069366669975393e-4,43.580666666666666,0.029053833333333334,0.8159466666666666,0,0,0,16.337566666666667,1037.2566666666667
19.2-6.10,het,4,3.44014,0.0022945500000000002,0.00069589300000000005,0.05736376666666667,0.43493333333333334,0,0,274.336,-274.336,533.917,0,0,0,0,4174.026666666667,2.783306666666667,0.004186083333333333,384.665,0.25657266666666667,10.222783333333334,196.08133333333333,196.08133333333333,0,15.1608,3178.1466666666665
19.2-6.10,het,7,8.951116666666667,0.005974656666666667,0.006425702,0.14936606666666666,4.016063666666667,1.28,1.3333333333333333,454.68100000000004,-470.951,2169.5686666666666,0,0,0,0,4076.893333333333,2.7185633333333334,0.06505397333335215,670.8673333333334,0.447757,25.98798,406.55,20.327466666666666,9415.166666666666,76.3725,1825.0566666666666
19.2-6.10,het,10,0,0,0,0,0,0,0,0,0,0,1,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2.2-6.10,het,1,10.637266666666665,0.00709149,0.06742722666666666,0.17728753333333333,42.1421,0.21333333333333335,0.3333333333333333,2768.4083333333333,-2768.4083333333333,52762.041666666664,0,0,0,0,4689.213333333333,3.1261433333333333,0.001609015,294.269,0.19617966666666667,8.680069999999999,0,0,0,25.889476666666667,3021.37
2.2-6.10,het,7,31.674613333333337,0.02111642,0.024893103666666666,0.5279113333333334,15.558197999999999,4.56,5.333333333333333,850.3293333333334,-566.934,9434.903666666667,0.3333333333333333,0.5733333333333334,0.5733333333333334,0,3505.9933333333333,2.3373266666666668,0.4024036666667023,2029.2013333333332,1.352801,69.37401666666668,930.604,44.972833333333334,2701.0066666666667,79.86253333333333,1495.8466666666666
20.2-6.10,wt,1,250.148,0.16676533333333332,0.11992893333333333,4.169133333333333,74.95556666666667,45.120000000000005,19.333333333333332,2137.38,-1403.8433333333335,42339.566666666666,0.3333333333333333,0.45333333333333337,0.45333333333333337,0,4645.16,3.0967766666666665,0.2838716666666667,18042.7,12.0285,476.54699999999997,15530.466666666667,58.88823333333333,13977.566666666666,129.35443333333333,3015.2566666666667
20.2-6.10,wt,4,38.609186666666666,0.025742276666666668,0.019846183333333333,0.643557,12.403852666666666,6.199999999999999,4.666666666666667,608.6706666666666,-602.4113333333333,6192.158666666667,0.3333333333333333,2.1333333333333333,2.1333333333333333,0,3226.02,2.151,0.5855210633333333,2816.7953333333335,1.87813,91.74956666666667,1778.9416666666666,243.00463333333332,3780.96,119.7945,3092.5699999999997
20.2-6.10,wt,7,63.86346666666667,0.04257573333333334,0.024325536666666668,1.0643933333333333,15.203433333333335,15.760000000000002,15.333333333333334,1494.2026666666666,-988.2556666666667,10334.946666666667,2,3.4666666666666663,1.2586666666666666,0.6438933333333333,3426.97,2.2846466666666667,0.8918953333333333,4766.153333333334,3.1774366666666665,130.48329999999999,2490.8933333333334,51.84503333333333,4547.473333333333,82.9576,2674.6033333333335
20.2-6.10,wt,10,55.591433333333335,0.0370768,0.015491300000000001,0.9269189999999999,9.682066666666667,14.226666666666667,23,520.375,-473.1813333333333,6613.4766666666665,3.3333333333333335,15.786666666666665,5.8,5.456266666666666,2345.63,1.5641866666666666,1.33913,4213.246666666667,2.810026666666667,103.55036666666668,2787.1033333333335,50.666866666666664,12124.886666666667,66.84866666666666,2835.253333333333
21.2-6.10,hom,1,121.14643333333333,0.08076433333333333,0.05280496666666667,2.0191066666666666,33.00313333333333,24.413333333333334,17.333333333333332,1246.5913333333333,-1073.659,18185.266666666666,3,5.373333333333333,1.89111,5.536942333333333,3192.116666666667,2.1280799999999997,0.908477,8606.063333333334,5.7373666666666665,240.01066666666665,11766.543333333333,98.9025,35580.399999999994,56.03686666666667,3070.1566666666668
21.2-6.10,hom,4,44.98063333333333,0.029998943333333333,0.01485173,0.749974,9.28234,10.746666666666668,15.333333333333334,797.7046666666666,-544.2006666666666,6552.643333333333,1.6666666666666667,14,5.642223333333333,18.3535,2716.15,1.811083,0.8804835000000001,3615.63,2.411339,98.26486666666666,2894.5833333333335,86.62066666666666,35700.39666666667,94.06953333333334,2234.88
21.2-6.10,hom,7,74.73186666666666,0.04982123333333333,0.026117373333333332,1.2455333333333334,16.323363333333333,17.933333333333334,22,913.913,-851.9946666666667,11774.156666666666,3.3333333333333335,20.066666666666666,7.35,47.78714333333333,1766.7766666666666,1.1778523333333333,1.1474876666666667,5872.87,3.9152466666666665,149.6823,4859.026666666667,64.8301,20770.416666666668,72.52993333333333,3016.57
21.2-6.10,hom,10,44.865233333333336,0.0299279,0.015061006666666666,0.7481976666666666,9.413113333333333,11.013333333333332,18,688.02,-706.942,6447.193333333334,2,18.426666666666666,8.937776666666666,89.75264333333334,1880.3433333333332,1.2538373333333332,0.9374076666666666,3533.4933333333333,2.3570766666666665,93.01636666666666,2462.5066666666667,52.1382,13137.753333333334,92.58356666666667,2889.2200000000003
22.2-6.10,het,1,120.32926666666667,0.0802193,0.05056943333333334,2.0054853333333336,31.605966666666667,25.080000000000002,27.666666666666668,1026.9423333333334,-852.856,18078.346666666668,1.6666666666666667,5.373333333333333,2.9133333333333336,0.8510233333333334,3591.9666666666667,2.3946433333333332,0.8349783333333334,8472.933333333334,5.648633333333334,236.67233333333334,8106.91,74.56373333333333,25426.633333333335,88.87553333333334,2921.69
22.2-6.10,het,4,78.34162666666667,0.05225262666666667,0.021537896666666667,1.3063148666666666,13.461189666666666,20.386666666666667,13.666666666666666,677.5596666666667,-510.857,8995.607,1.3333333333333333,19.28,14.546666666666667,124.76166666666667,2469.86,1.6469276666666666,1.202333,5635.649666666666,3.758883,123.39017666666668,3753.2929999999997,103.66333333333333,7664.090933333333,84.87336666666667,2129.1316666666667
22.2-6.10,het,7,104.28006666666667,0.06952003333333333,0.0283623,1.7380033333333333,17.726433333333333,25.226666666666667,29.666666666666668,871.093,-581.7473333333334,12389.133333333335,2,1.8666666666666667,1.071111,0.008711100000000001,4190.243333333334,2.793496666666667,0.8750256666666667,7918.486666666667,5.27899,196.574,4899.583333333333,47.9013,5027.476666666667,108.72703333333334,3108.4166666666665
22.2-6.10,het,10,76.9417,0.051315400000000004,0.0223135,1.2828846666666667,13.945933333333334,19.013333333333332,31,602.9553333333333,-564.2823333333333,9279.713333333333,3.3333333333333335,9.706666666666667,3.05911,1.5286033333333333,2345.9266666666667,1.5642233333333333,0.9766936666666667,6196.286666666667,4.13255,180.308,3999.9566666666665,51.309000000000005,5800.553333333333,63.6835,3116.69
23.2-6.10,het,1,23.595799333333332,0.015730532999999998,0.006085910666666666,0.39326482333333335,3.8036950999999997,7.173333333333334,7.333333333333333,334.5866666666667,-343.98533333333336,2812.2417,0.3333333333333333,0.6,0.6,0,3396.6066666666666,2.2644,0.2771439133333333,1551.4528666666668,1.0343018,30.18909233333333,627.2146666666666,16.183066666666665,592.6453333333333,105.58996666666667,2091.187
23.2-6.10,het,4,14.1318,0.0094212,0.005498833333333334,0.23553000000000002,3.4367666666666667,2.2399999999999998,1,240.681,-257.89,1421.4766666666667,0.3333333333333333,0.6,0.6,0,4035.3133333333335,2.69082,0.13424926436674636,1178.6333333333334,0.7857566666666668,36.77433333333333,656.2133333333334,11.122300000000001,753.4233333333333,2.859503333333333,845.2600000000001
23.2-6.10,het,7,15.693836666666666,0.010462556666666666,0.0039045,0.2615636666666667,2.440313333333333,2.493333333333333,3.6666666666666665,523.477,-460.0853333333333,2012.0133333333333,0.6666666666666666,14.079999999999998,14.079999999999998,0,2578.226666666667,1.718818,0.7773246533333333,1099.8223333333333,0.7332173333333333,21.57913,501.78133333333335,42.24633333333333,838.2286666666666,97.3072,1668.1619999999998
23.2-6.10,het,10,24.818246666666667,0.016553386666666666,0.006454341,0.41383536666666665,4.033972333333334,4.1066666666666665,6.666666666666667,352.784,-312.55066666666664,2994.4816666666666,1,6.226666666666667,4.913333333333334,1.0584,3176.153333333333,2.1179466666666666,0.9067437666666667,1793.888,1.1965064333333333,40.072230000000005,2044.951,346,17292.77666666667,111.36726666666667,2834.543333333333
24.2-6.10,het,1,27.304233333333332,0.018202799999999998,0.011318866666666667,0.45507033333333335,7.074283333333333,4.773333333333333,7,1092.453,-955.5906666666667,4613.43,1.3333333333333333,11.386666666666667,6.62,42.45366666666667,2113.002,1.4086726666666667,0.940959,1963.7966666666666,1.309199,55.146366666666665,1598.118,52.48133333333333,10782.635333333334,35.787333333333336,2297.3233333333333
24.2-6.10,het,4,5.008891333333334,0.0033393173333333332,0.0023500755333333333,0.08348284333333333,1.4687993000000001,0.8533333333333334,1.3333333333333333,535.0896666666667,-279.5756666666667,982.2030666666667,1,46.266666666666666,46.266666666666666,0,937.2033333333334,0.6248,0.5403600000000001,395.0021366666667,0.26333637666666665,12.85182972,154.61100000000002,15.4611,293.03566666666666,68.7106,708.27
24.2-6.10,het,7,75.24160666666667,0.050161083333333335,0.022975079333333332,1.2540279,14.359437,22.506666666666668,23.333333333333332,481.05233333333337,-417.90933333333334,9514.797666666667,5,17.2,4.955556666666666,2.81011,1339.3533333333332,0.8929056666666667,0.6042443333333334,6009.354666666666,4.006231,155.96734333333333,2706.1820000000002,45.874833333333335,4903.639999999999,63.47963333333333,2487.08
24.2-6.10,het,10,34.395696666666666,0.022940863333333335,0.009806063,0.5735209333333333,6.128774333333333,8.266666666666666,12,444.1103333333333,-357.086,4338.450666666667,2.6666666666666665,11.826666666666666,2.856,4.230506666666667,2107.405333333333,1.405319,0.64865,2535.3633333333332,1.6909999999999998,68.32942066666666,1071.2,24.3277,839.2773333333333,64.16113333333334,2028.5948333333333
25.2-6.10,het,2,2.97395,0.0019826323333333334,5.083973333333333e-4,0.04956583333333334,0.3177486666666667,0,0,246.041,-246.041,352.18533333333335,0,0,0,0,4135.53,2.7570200000000002,0.007584282666666667,165.6807,0.11045373333333333,2.162704333333333,1239.521,484.4986666666667,977.4433333333333,48.078403333333334,3074.4933333333333
25.2-6.10,het,5,7.550283333333333,0.005035866666666667,0.0020747293333333336,0.12589673333333334,1.2967053333333334,0.8533333333333334,1.3333333333333333,450.56166666666667,-396.54866666666663,979.2596666666666,0,0,0,0,1321.3816666666667,0.8813713333333334,0.3758813,462.3786666666667,0.3083436,10.579253666666666,784.9456666666667,231.0304,10251.380000000001,106.97406666666667,1969.23
25.2-6.10,het,8,2.087813333333333,0.0013918753333333335,3.9624133333333335e-4,0.0347969,0.247651,0.13333333333333333,0.3333333333333333,226.65666666666667,-181.55666666666667,222.9322,0,0,0,0,3649.866666666667,2.4332433333333334,0.03865366666666667,142.30236666666667,0.0948681,2.8064633333333333,528.8290666666667,259.0249,1493.71,100.59676666666667,1553.6806666666666
25.2-6.10,het,11,98.47903333333333,0.06565290666666666,0.04279017,1.6413200000000001,26.74387,20.96,25,1249.9376666666667,-728.7133333333333,16483.46,1.3333333333333333,3.6133333333333333,2.3244433333333334,0.5089766666666666,3247.9066666666668,2.16527,0.772867,6925.916333333334,4.617269666666666,186.85403333333335,2391.962,31.051233333333332,2075.42,128.82376666666667,2332.6400000000003
26.2-6.10,het,2,5.037553333333333,0.003358369,8.052816666666667e-4,0.08395913333333332,0.5033023333333333,0.7733333333333333,1.3333333333333333,178.496,-178.496,467.9336,0,0,0,0,4360.82,2.907216666666667,0.008803277333333333,368.87666666666667,0.2459178,5.139742333333333,3805.523333333333,649.4476666666667,31117.341666666667,66.55356666666667,3017.25
26.2-6.10,het,5,1.0805583333333333,7.213983333333333e-4,1.9410633333333334e-4,0.018034966666666666,0.12131656666666667,0,0,206.95666666666668,-206.95666666666668,152.16743333333335,1.3333333333333333,55.13333333333333,45.160000000000004,26.292266666666666,3.3427006666666665,0.002228867,1.24221e-4,66.24523333333333,0.0442183,0.8841713333333333,0,0,0,78.13616666666667,2910.1366666666668
26.2-6.10,het,8,1.75653,0.0011710173333333333,2.82938e-4,0.029275433333333333,0.17683633333333332,0,0,175.65033333333332,-175.65033333333332,222.18933333333334,0,0,0,0,4737.376666666667,3.1582533333333336,0.0012554496666666666,206.448,0.137632,4.73519,0,0,0,53.878033333333335,3104.3533333333335
26.2-6.10,het,11,3.75006,0.0025000400000000002,0.0011952683333333334,0.06250093333333334,0.747042,0.6533333333333333,1,270.36,-270.36,884.4953333333333,0,0,0,0,4362.8133333333335,2.9085433333333333,0.01302266,238.17249999999999,0.15878156666666668,6.325887,276.75033333333334,138.375,1697.05,56.539833333333334,1991.3133333333333
