0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.019069672,-0.014654254,-0.03318549,0.017093034,0.0028771276,0.016488235,-0.021453958,-0.038229413,0.0054819616,0.016866773,-0.002644836,0.011456381,4.8314e-05,-0.014052461,-0.020938875,-0.016611403,-0.00017097953,-0.010045395,0.024522409,0.021102823,0.054865345,0.06847458,-0.009387506,-0.036208037,0.0046256506,-0.04373466,0.031452432,-0.030711181,-0.020126775,0.0044089616,-0.01914194,-0.011253397,-0.022055473,-0.029253459,-0.06284025,-0.04523009,0.015457616,-0.027112266,0.015927177,0.0056196414,-0.027203485
-0.018741159,0.016846297,0.028434064,-0.0075368667,0.0037829895,-0.014576894,0.014727763,0.025742862,-0.00023756185,-0.008786334,0.005403713,-0.00883389,0.004535841,0.011888054,0.0109533,0.006101926,-0.0028091434,0.005983734,-0.022949921,-0.016779415,-0.04183455,-0.045372214,0.009442973,0.036586005,-0.0031602762,0.027662657,-0.008767186,0.03204902,0.015741495,-0.00024763576,0.015163391,0.003827926,0.027782567,0.024429971,0.043141864,0.03164326,-0.013013871,0.024952602,-0.0056945942,-0.009960813,0.027680013
