0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-0.0032456582,0.0022907965,0.0028617382,0.01279993,-0.0030049644,-0.010855024,-0.017628489,-0.009841584,-0.011677973,0.004572821,0.010812945,-0.00069326925,-0.011479824,-0.0024963445,-0.011262592,-0.00047474378,-0.0037734641,-0.0031653352,0.0038604473,0.0058159265,0.013828957,0.014609326,-0.029063601,-0.033128858,-0.006870849,0.029125927,-0.026378015,-0.024753328,-0.0071899984,-0.0023329412,-0.0652944,-0.049128518,-0.012642102,-0.014377377,-0.006738277,-0.015528114,-0.014081726,-0.032418832,-0.020497581,0.0022381213,-0.025814803
0.0037587688,-0.0016376537,-0.0035293067,-0.011830558,0.0033481298,0.011624112,0.017822573,0.008592106,0.012206209,-0.004627547,-0.011030059,0.0007343896,0.01122469,0.0023897248,0.0112898275,0.00047627123,0.0020757366,0.0022006598,-0.003504792,-0.0055448646,-0.013588338,-0.014654341,0.027744018,0.03345658,0.007212738,-0.029316166,0.024599789,0.024770921,0.00758905,0.0026704387,0.06635212,0.048926536,0.012700212,0.014595256,0.0075835967,0.017217385,0.015373236,0.031885855,0.020447064,-0.0019086064,0.02519657
