0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.013643887,0.01268588,0.008011327,-0.00308847,0.014489139,0.014007117,-0.0040883096,0.0011242662,-0.013115045,-0.038147114,-0.009336413,0.005391124,-0.00048616948,-0.012178586,-0.025643647,-0.008458006,0.009495367,0.008478724,0.026280727,0.023606006,0.018613169,0.032396622,-0.03857282,-0.005646093,0.004501043,0.041581936,-0.027143274,-0.033752147,-0.02003177,-0.003151073,-0.060007803,-0.05562675,-0.015974808,-0.009424403,-0.021705262,-0.035365522,0.010712495,-0.030320317,0.018994326,0.0065685688,-0.018126978
-0.0060336743,-0.007454765,-0.008568142,0.005283024,-0.0075481697,0.0030336562,0.001879662,0.0045202067,0.015023973,0.007701186,0.0060013426,-0.0020310243,0.0018252801,0.010244827,0.027942866,0.0032784168,-0.0113083115,-0.0075480477,-0.025115317,-0.02309428,-0.021023972,-0.027716001,0.051718414,0.019370733,-0.0064313873,-0.04365361,0.005123942,0.04995687,0.018374862,0.002946777,0.0549629,0.05258727,0.0106547335,0.0068564476,0.01612699,0.036962803,-0.016373776,0.028861063,-0.014466238,-0.0063521643,0.016198242
